###,poem_id,display_name,place_id,place_name,year,verse,word,word_normalised,word_lemmatised (local),lemma_standard (Finnish/Estonian & minority languages if needed),root (Est/Fi,English,Refrain / onomatopoetic word,Comment
14202,j05114,JR 05114,skvr_4140,Suistamo,1935,Emändäll on kolme kieltä,emändäll,emändäll,emändä,emäntä,emä,mistress,,
14203,j05114,JR 05114,skvr_4140,Suistamo,1935,Emändäll on kolme kieltä,on,on,olla,olla,olla,to be,,
14204,j05114,JR 05114,skvr_4140,Suistamo,1935,Emändäll on kolme kieltä,kolme,kolme,kolme,kolme,kolme, three,,
14205,j05114,JR 05114,skvr_4140,Suistamo,1935,Emändäll on kolme kieltä,kieltä,kieltä,kieli,kieli,kieli,tongue,,
14206,j05114,JR 05114,skvr_4140,Suistamo,1935,"Yks on luine, toine on puine",yks,yks,yks,yksi,yksi,one,,
14207,j05114,JR 05114,skvr_4140,Suistamo,1935,"Yks on luine, toine on puine",on,on,olla,olla,olla,to be,,
14208,j05114,JR 05114,skvr_4140,Suistamo,1935,"Yks on luine, toine on puine",luine,luine,luine,luinen,luu,bone (one made of bone),,
14209,j05114,JR 05114,skvr_4140,Suistamo,1935,"Yks on luine, toine on puine",toine,toine,toine,toinen,toinen,another,,
14210,j05114,JR 05114,skvr_4140,Suistamo,1935,"Yks on luine, toine on puine",on,on,olla,olla,olla,to be,,
14211,j05114,JR 05114,skvr_4140,Suistamo,1935,"Yks on luine, toine on puine",puine,puine,puine,puinen,puu,wooden,,
14212,j05114,JR 05114,skvr_4140,Suistamo,1935,Kolmas on kivine kieli,kolmas,kolmas,kolmas,kolmas,kolmas,another,,
14213,j05114,JR 05114,skvr_4140,Suistamo,1935,Kolmas on kivine kieli,on,on,olla,olla,olla,to be,,
14214,j05114,JR 05114,skvr_4140,Suistamo,1935,Kolmas on kivine kieli,kivine,kivine,kivine,kivinen,kivi,stone (one made of stone),,
14215,j05114,JR 05114,skvr_4140,Suistamo,1935,Kolmas on kivine kieli,kieli,kieli,kieli,kieli,kieli,tongue,,
14216,j05114,JR 05114,skvr_4140,Suistamo,1935,Luizella lujetteloo,luizella,luizella,luine,luinen,luu,bone,,
14217,j05114,JR 05114,skvr_4140,Suistamo,1935,Luizella lujetteloo,lujetteloo,lujetteloo,luvettoa,luetella,lukea,to utter,,
14218,j05114,JR 05114,skvr_4140,Suistamo,1935,Puizella panetteloopi,puizella,puizella,puine,puinen,puu,wooden,,
14219,j05114,JR 05114,skvr_4140,Suistamo,1935,Puizella panetteloopi,panetteloopi,panetteloopi,panetella,panetella,panetella,to slander,,
14220,j05114,JR 05114,skvr_4140,Suistamo,1935,Kivizellä kiirehtääbi,kivizellä,kivizellä,kivine,kivinen,kivi,stone,,
14221,j05114,JR 05114,skvr_4140,Suistamo,1935,Kivizellä kiirehtääbi,kiirehtääbi,kiirehtääbi,kiirehtöä,kiirehtiä,kiire,to hurry,,
14222,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"Huroi, tippurat tappurat toiseen taloon,",huroi,huroi,huroi,hurraa,hurraa,hurrah,,
14223,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"Huroi, tippurat tappurat toiseen taloon,",tippurat,tippurat,tippura,tippura,tippura,tow,,
14224,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"Huroi, tippurat tappurat toiseen taloon,",tappurat,tappurat,tappura,tappura,tappura,tow,,
14225,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"Huroi, tippurat tappurat toiseen taloon,",toiseen,toiseen,toinen,toinen,toinen,another,,
14226,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"Huroi, tippurat tappurat toiseen taloon,",taloon,taloon,talo,talo,talo,house,,
14227,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"pitkät pellavat meille,",pitkät,pitkät,pitkä,pitkä,pitkä,long,,
14228,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"pitkät pellavat meille,",pellavat,pellavat,pellava,pellava,pellava,linen,,
14229,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"pitkät pellavat meille,",meille,meille,me ,me ,me ,we,,
14230,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"nauriit niinkun lautasia,",nauriit,nauriit,nauris,nauris,nauris,turnip,,
14231,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"nauriit niinkun lautasia,",niinkun,niinkun,niinkun,niinkun,niinkun,as,,
14232,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,"nauriit niinkun lautasia,",lautasia,lautasia,lautanen,lautanen,lautanen,plate,,
14233,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,juntit niinkun nurkanpäitä!,juntit,juntit,juntti,juntti,juntti,"swede, rutabarga",,
14234,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,juntit niinkun nurkanpäitä!,niinkun,niinkun,niin kun,niin kun,niin & kun,as,,
14235,j06699,JR 06699,skvr_2171,Pyhäjärvi Ul,1945,juntit niinkun nurkanpäitä!,nurkanpäitä,nurkanpäitä,nurkanpää,nurkanpää,nurkka & pää,tip of a log in a timberwork,,
14236,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Sulhokainen, kaunokainen,",sulhokainen,sulhokainen,sulhokainen,sulhokainen,sulho,groom,,
14237,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Sulhokainen, kaunokainen,",kaunokainen,kaunokainen,kaunokainen,kaunokainen,kauno,beautiful-one,,
14238,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ko sie meilt neijon vienet,",ko,ko,ko,ku,ku,as,,
14239,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ko sie meilt neijon vienet,",sie,sie,sie,sinä,sinä,you,,
14240,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ko sie meilt neijon vienet,",meilt,meilt,me,me,me,we,,
14241,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ko sie meilt neijon vienet,",neijon,neijon,neito,neito,neito,"maiden, young woman",,
14242,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ko sie meilt neijon vienet,",vienet,vienet,viedä,viedä,viedä,to take,,
14243,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,hanki kaikki kangasneuvot;,hanki,hanki,hankkia,hankkia,hankkia,to get,,
14244,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,hanki kaikki kangasneuvot;,kaikki,kaikki,kaikki,kaikki,kaikki,all,,
14245,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,hanki kaikki kangasneuvot;,kangasneuvot,kangasneuvot,kangasneuvo,kangasneuvo,kangasneuvot,textile tool,,
14246,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"hanki lipsut, hanki loukut,",hanki,hanki,hankkia,hankkia,hankkia,to get,,
14247,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"hanki lipsut, hanki loukut,",lipsut,lipsut,lipsu,lipsu,lipsu,swingle,,
14248,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"hanki lipsut, hanki loukut,",hanki,hanki,hankkia,hankkia,hankkia,to get,,
14249,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"hanki lipsut, hanki loukut,",loukut,loukut,loukku,loukku,loukku,brake,,
14250,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,katso pelsimet pehost,katso,katso,katsoa,katsoa,katsoa,to look,,
14251,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,katso pelsimet pehost,pelsimet,pelsimet,pelsin,pelsin,pelsin,handloom,,
14252,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,katso pelsimet pehost,pehost,pehost,pehku,pehku,pehku,"straw, bedding",,
14253,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,sekä suora sukkulainen.,sekä,sekä,sekä,sekä,sekä,and,,
14254,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,sekä suora sukkulainen.,suora,suora,suora,suora,suora,straight,,
14255,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,sekä suora sukkulainen.,sukkulainen,sukkulainen,sukkulainen,sukkulainen,sukkula,shuttle,,
14256,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Älä leikkaa lepäst,",älä,älä,ei,ei,ei,not,,
14257,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Älä leikkaa lepäst,",leikkaa,leikkaa,leikata,leikata,leikata,to cut,,
14258,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Älä leikkaa lepäst,",lepäst,lepäst,leppä,leppä,leppä,alder,,
14259,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"se katso katajaisest,",se,se,se,se,se,that,,
14260,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"se katso katajaisest,",katso,katso,katsoa,katsoa,katsoa,to look,,
14261,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"se katso katajaisest,",katajaisest,katajaisest,katajainen,katajainen,kataja,juniper,,
14262,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"mikä ei rihmoi repis,",mikä,mikä,mikä,mikä,mikä,that,,
14263,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"mikä ei rihmoi repis,",ei,ei,ei,ei,ei,not,,
14264,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"mikä ei rihmoi repis,",rihmoi,rihmoi,rihma,rihma,rihma,thread,,
14265,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"mikä ei rihmoi repis,",repis,repis,repiä,repiä,repiä,to tear,,
14266,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,karvetuttais kankahii.,karvetuttais,karvetuttais,karvetuttaa,karvetuttaa,karve,to tangle,,
14267,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,karvetuttais kankahii.,kankahii,kankahii,kangas,kangas,kangas,"fabric, textile",,
14268,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Meill' on neito neuvottun,",meill,meill,me,me,me,we,,
14269,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Meill' on neito neuvottun,",on,on,olla,olla,olla,to be,,
14270,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Meill' on neito neuvottun,",neito,neito,neito,neito,neito,"maiden, young woman",,
14271,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Meill' on neito neuvottun,",neuvottun,neuvottun,neuvoa,neuvoa,neuvoa,"to guide, to advise",,
14272,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"opetettu on omena,",opetettu,opetettu,opettaa,opettaa,opettaa,to teach,,
14273,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"opetettu on omena,",on,on,olla,olla,olla,to be,,
14274,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"opetettu on omena,",omena,omena,omena,omena,omena,apple,,
14275,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Meill' on tyttö työn tekijä,",meill,meill,me,me,me,we ,,
14276,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Meill' on tyttö työn tekijä,",on,on,olla,olla,olla,to have,,
14277,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Meill' on tyttö työn tekijä,",tyttö,tyttö,tyttö,tyttö,tyttö,girl,,
14278,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Meill' on tyttö työn tekijä,",työn,työn,työ,työ,työ,work,,
14279,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Meill' on tyttö työn tekijä,",tekijä,tekijä,tekijä,tekijä,tehdä,"doer, maker",,
14280,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,kauno kankaan kutoja;,kauno,kauno,kauno,kauno,kauno,beautiful,,
14281,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,kauno kankaan kutoja;,kankaan,kankaan,kangas,kangas,kangas,"fabric, textile",,
14282,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,kauno kankaan kutoja;,kutoja,kutoja,kutoja,kutoja,kutoa,weaver,,
14283,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ei lase lappoi (lapoja) kankas,",ei,ei,ei,ei,ei,not,,
14284,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ei lase lappoi (lapoja) kankas,",lase,lase,laskea,laskea,laskea,to let,,
14285,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ei lase lappoi (lapoja) kankas,",lappoi,lappoi,lappo,lappo,lappo,"fluff, tuft of wool",,
14286,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ei lase lappoi (lapoja) kankas,",lapoja,lapoja,lappo,lappo,lappo,"fluff, tuft of wool",,
14287,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"ei lase lappoi (lapoja) kankas,",kankas,kankas,kangas,kangas,kangas,"fabric, textile",,
14288,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,eikä pirta piitämii.,eikä,eikä,ei,ei,ei,not,,
14289,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,eikä pirta piitämii.,pirta,pirta,pirta,pirta,pirta,reed,,
14290,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,eikä pirta piitämii.,piitämii,piitämii,piitämä,piitämä,piitämä,gap,,
14291,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Pirta käyvyy piuhkiast,",pirta,pirta,pirta,pirta,pirta,reed,,
14292,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Pirta käyvyy piuhkiast,",käyvyy,käyvyy,käydä,käydä,käydä,to go,,
14293,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"Pirta käyvyy piuhkiast,",piuhkiast,piuhkiast,piuhkiast,piuhkiasti,piuhkia,humming,,
14294,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"niijet nousoot notkiast,",niijet,niijet,niisi,niisi,niisi,thread in the looms holding the warp yarn,,
14295,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"niijet nousoot notkiast,",nousoot,nousoot,noussa,nousta,nousta,to rise,,
14296,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"niijet nousoot notkiast,",notkiast,notkiast,notkiast,notkeasti,notkea,lithely,,
14297,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"jalat suksii soppiit,",jalat,jalat,jalka,jalka,jalka,foot,,
14298,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"jalat suksii soppiit,",suksii,suksii,suksi,suksi,suksi,pedal,,
14299,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,"jalat suksii soppiit,",soppiit,soppiit,sopie,sopia,sopia,to fit,,
14300,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,käet käyvät kaitehii.,käet,käet,käsi,käsi,käsi,hand,,
14301,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,käet käyvät kaitehii.,käyvät,käyvät,käydä,käydä,käydä,to suit,,
14302,j09179,JR 09179,skvr_9200,Itä- ja Pohjois-Inkeri,1902,käet käyvät kaitehii.,kaitehii,kaitehii,kaide,kaide,kaide,rail of the loom,,
14480,j18006,JR 18006,skvr_9170,Viena,1932,Ipetshikkä topetshikka,ipetshikkä,ipetshikkä,ipetshikkä,ipetshikkä,ipetshikkä,[onomatopoetic?],,
14481,j18006,JR 18006,skvr_9170,Viena,1932,Ipetshikkä topetshikka,topetshikka,topetshikka,topetshikka,topetshikka,topetshikka,[onomatopoetic?],,
14482,j18006,JR 18006,skvr_9170,Viena,1932,Toupin loupin,toupin,toupin,touppi,touppi,touppi,[onomatopoetic?],,
14483,j18006,JR 18006,skvr_9170,Viena,1932,Toupin loupin,loupin,loupin,louppi,louppi,louppi,[onomatopoetic?],,
14484,j18006,JR 18006,skvr_9170,Viena,1932,Viiken vaaken,viiken,viiken,viiken,viiken,viiken,[onomatopoetic?],,
14485,j18006,JR 18006,skvr_9170,Viena,1932,Viiken vaaken,vaaken,vaaken,vaaken,vaaken,vaaken,[onomatopoetic?],,
14486,j18006,JR 18006,skvr_9170,Viena,1932,Varvas poikki,varvas,varvas,varvas,varvas,varvas,toe,,
14487,j18006,JR 18006,skvr_9170,Viena,1932,Varvas poikki,poikki,poikki,poikki,poikki,poikki,broken,,
14488,j18006,JR 18006,skvr_9170,Viena,1932,Huuvis poikki,huuvis,huuvis,huuvis,huuvis,huuvis,?,,
14489,j18006,JR 18006,skvr_9170,Viena,1932,Huuvis poikki,poikki,poikki,poikki,poikki,poikki,broken,,
14490,j18006,JR 18006,skvr_9170,Viena,1932,Korento metten pois.,korento,korento,korento,korento,korento,carrying pole,,
14491,j18006,JR 18006,skvr_9170,Viena,1932,Korento metten pois.,metten,metten,metten,metten,metten,?,,
14492,j18006,JR 18006,skvr_9170,Viena,1932,Korento metten pois.,pois,pois,pois,pois,pois,away,,
14493,j21330,JR 21330,skvr_471,Uskela,1910,Oravia äräviä,oravia,oravia,orava,orava,orava,squirrel,,
14494,j21330,JR 21330,skvr_471,Uskela,1910,Oravia äräviä,äräviä,äräviä,ärävä,ärävä,ärävä,[onomatopoetic?],,
14495,j21330,JR 21330,skvr_471,Uskela,1910,äymän näymän,äymän,äymän,äymän,äymän,äymän,[onomatopoetic?],,
14496,j21330,JR 21330,skvr_471,Uskela,1910,äymän näymän,näymän,näymän,näymän,näymän,näymän,[onomatopoetic?],,
14497,j21330,JR 21330,skvr_471,Uskela,1910,nippas nappas,nippas,nippas,nippas,nippas,nippas,[onomatopoetic?],,
14498,j21330,JR 21330,skvr_471,Uskela,1910,nippas nappas,nappas,nappas,nappas,nappas,nappas,[onomatopoetic?],,
14499,j21330,JR 21330,skvr_471,Uskela,1910,suoperi suiti,suoperi,suoperi,suoperi,suoperi,suoperi,[onomatopoetic?],,
14500,j21330,JR 21330,skvr_471,Uskela,1910,suoperi suiti,suiti,suiti,suiti,suiti,suiti,[onomatopoetic?],,
14501,j21330,JR 21330,skvr_471,Uskela,1910,vaaperi vaiti,vaaperi,vaaperi,vaaperi,vaaperi,vaaperi,[onomatopoetic?],,
14502,j21330,JR 21330,skvr_471,Uskela,1910,vaaperi vaiti,vaiti,vaiti,vaiti,vaiti,vaiti,[onomatopoetic?] / silent,,
14503,j21330,JR 21330,skvr_471,Uskela,1910,kirjava käki,kirjava,kirjava,kirjava,kirjava,kirjava,multicoloured,,
14504,j21330,JR 21330,skvr_471,Uskela,1910,kirjava käki,käki,käki,käki,käki,käki,cuckoo,,
14505,j21330,JR 21330,skvr_471,Uskela,1910,koukkusormi,koukkusormi,koukkusormi,koukkusormi,koukkusormi,koukkusormi,hook-finger,,
14506,j21330,JR 21330,skvr_471,Uskela,1910,meni metsän puke,meni,meni,mennä,mennä,mennä,to go,,
14507,j21330,JR 21330,skvr_471,Uskela,1910,meni metsän puke,metsän,metsän,metsä,metsä,metsä,forest,,
14508,j21330,JR 21330,skvr_471,Uskela,1910,meni metsän puke,puke,puke,puke,puke,puke,?,,
14509,j21330,JR 21330,skvr_471,Uskela,1910,tästä pois.,tästä,tästä,tässä,tässä,tämä,there,,
14510,j21330,JR 21330,skvr_471,Uskela,1910,tästä pois.,pois,pois,pois,pois,pois,away,,
14511,j25563,JR 25563,skvr_721,Kiikka,1935,"Kätken kiveä, sotken savea",kätken,kätken,kätkeä,kätkeä,kätkeä,to hide,,
14512,j25563,JR 25563,skvr_721,Kiikka,1935,"Kätken kiveä, sotken savea",kiveä,kiveä,kivi,kivi,kivi,rock,,
14513,j25563,JR 25563,skvr_721,Kiikka,1935,"Kätken kiveä, sotken savea",sotken,sotken,sotkea,sotkea,sotkea,to knead,,
14514,j25563,JR 25563,skvr_721,Kiikka,1935,"Kätken kiveä, sotken savea",savea,savea,savi,savi,savi,clay,,
14515,j25563,JR 25563,skvr_721,Kiikka,1935,kuule:! älä sitä hukkaa,kuule,kuule,kuulla,kuulla,kuulla,to hear,,
14516,j25563,JR 25563,skvr_721,Kiikka,1935,kuule:! älä sitä hukkaa,älä,älä,ei,ei,ei,not,,
14517,j25563,JR 25563,skvr_721,Kiikka,1935,kuule:! älä sitä hukkaa,sitä,sitä,se,se,se,that,,
14518,j25563,JR 25563,skvr_721,Kiikka,1935,kuule:! älä sitä hukkaa,hukkaa,hukkaa,hukata,hukata,hukata,to loose,,
14519,j25563,JR 25563,skvr_721,Kiikka,1935,kätke se äitisivanhaan,kätke,kätke,kätkeä,kätkeä,kätkeä,to hide,,
14520,j25563,JR 25563,skvr_721,Kiikka,1935,kätke se äitisivanhaan,se,se,se,se,se,that,,
14521,j25563,JR 25563,skvr_721,Kiikka,1935,kätke se äitisivanhaan,äitisivanhaan,äitisivanhaan,äiti vanha,äiti vanha,äiti & vanha,mother & old,,
14522,j25563,JR 25563,skvr_721,Kiikka,1935,punaseen sukkaan.,punaseen,punaseen,punanen,punainen,punainen,red,,
14523,j25563,JR 25563,skvr_721,Kiikka,1935,punaseen sukkaan.,sukkaan,sukkaan,sukka,sukka,sukka,sock,,
14524,j25563,JR 25563,skvr_721,Kiikka,1935,"Ota se jo sieltä voi' voi',",ota,ota,ottaa,ottaa,ottaa,to take,,
14525,j25563,JR 25563,skvr_721,Kiikka,1935,"Ota se jo sieltä voi' voi',",se,se,se,se,se,that,,
14526,j25563,JR 25563,skvr_721,Kiikka,1935,"Ota se jo sieltä voi' voi',",jo,jo,jo,jo,jo,already,,
14527,j25563,JR 25563,skvr_721,Kiikka,1935,"Ota se jo sieltä voi' voi',",sieltä,sieltä,siellä,siellä,se,there,,
14528,j25563,JR 25563,skvr_721,Kiikka,1935,"Ota se jo sieltä voi' voi',",voi,voi,voi,voi,voi,oh,,
14529,j25563,JR 25563,skvr_721,Kiikka,1935,"Ota se jo sieltä voi' voi',",voi,voi,voi,voi,voi,oh,,
14530,j25563,JR 25563,skvr_721,Kiikka,1935,mikä se nyt oli anna se,mikä,mikä,mikä,mikä,mikä,what,,
14531,j25563,JR 25563,skvr_721,Kiikka,1935,mikä se nyt oli anna se,se,se,se,se,se,"that, it",,
14532,j25563,JR 25563,skvr_721,Kiikka,1935,mikä se nyt oli anna se,nyt,nyt,nyt,nyt,nyt,now,,
14533,j25563,JR 25563,skvr_721,Kiikka,1935,mikä se nyt oli anna se,oli,oli,olla,olla,olla,to be,,
14534,j25563,JR 25563,skvr_721,Kiikka,1935,mikä se nyt oli anna se,anna,anna,antaa,antaa,antaa,to give,,
14535,j25563,JR 25563,skvr_721,Kiikka,1935,mikä se nyt oli anna se,se,se,se,se,se,"that, it",,
14536,j25563,JR 25563,skvr_721,Kiikka,1935,tänne jo.,tänne,tänne,tänne,tänne,tänne,here,,
14537,j25563,JR 25563,skvr_721,Kiikka,1935,tänne jo.,jo,jo,jo,jo,jo,already,,
14538,j26224,JR 26224,skvr_480,Suomusjärvi,1911,"Tuumi tut,",tuumi,tuumi,tuumia,tuumia,tuumia,to think,,
14539,j26224,JR 26224,skvr_480,Suomusjärvi,1911,"Tuumi tut,",tut,tut,tut,tut,tut,[onomatopoetic?],,
14540,j26224,JR 26224,skvr_480,Suomusjärvi,1911,"leiki pot,",leiki,leiki,leikkiä,leikkiä,leikkiä,to play,,
14541,j26224,JR 26224,skvr_480,Suomusjärvi,1911,"leiki pot,",pot,pot,pot,pot,pot,[onomatopoetic?],,
14542,j26224,JR 26224,skvr_480,Suomusjärvi,1911,"longman,",longman,longman,longman,longman,longman,longman?,,
14543,j26224,JR 26224,skvr_480,Suomusjärvi,1911,"silpaan,",silpaan,silpaan,silpaan,silpaan,silpaan,[onomatopoetic?],,
14544,j26224,JR 26224,skvr_480,Suomusjärvi,1911,pikkukikkilii.,pikkukikkilii,pikkukikkilii,pikkukikkilii,pikkukikkilii,pikkukikkilii,[onomatopoetic?],,
14789,j36179,JR 36179,skvr_6030,Kontokki,1938,"Tuutin lasta turviksen,",tuutin,tuutin,tuutie,tuutia,tuutintuutu,to cradle,,
14790,j36179,JR 36179,skvr_6030,Kontokki,1938,"Tuutin lasta turviksen,",lasta,lasta,lapsi,lapsi,lapsi,child,,
14791,j36179,JR 36179,skvr_6030,Kontokki,1938,"Tuutin lasta turviksen,",turviksen,turviksen,turva,turva,turva,shelter,,
14792,j36179,JR 36179,skvr_6030,Kontokki,1938,"vanhan päivän varoiksen,",vanhan,vanhan,vanha,vanha,vanha,old,,
14793,j36179,JR 36179,skvr_6030,Kontokki,1938,"vanhan päivän varoiksen,",päivän,päivän,päivä,päivä,päivä,day,,
14794,j36179,JR 36179,skvr_6030,Kontokki,1938,"vanhan päivän varoiksen,",varoiksen,varoiksen,vara,vara,vara,"reserve, protection",,
14795,j36179,JR 36179,skvr_6030,Kontokki,1938,josp on turva toisen vaimon,josp,josp,jos,jos,jos,if,,
14796,j36179,JR 36179,skvr_6030,Kontokki,1938,josp on turva toisen vaimon,on,on,olla,olla,olla,is,,
14797,j36179,JR 36179,skvr_6030,Kontokki,1938,josp on turva toisen vaimon,turva,turva,turva,turva,turva,shelter,,
14798,j36179,JR 36179,skvr_6030,Kontokki,1938,josp on turva toisen vaimon,toisen,toisen,toinen,toinen,toinen,another,,
14799,j36179,JR 36179,skvr_6030,Kontokki,1938,josp on turva toisen vaimon,vaimon,vaimon,vaimo,vaimo,vaimo,"wife, woman",,
14800,j36179,JR 36179,skvr_6030,Kontokki,1938,vaimon vaivattoman.,vaimon,vaimon,vaimo,vaimo,vaimo,"wife, woman",,
14801,j36179,JR 36179,skvr_6030,Kontokki,1938,vaimon vaivattoman.,vaivattoman,vaivattoman,vaivaton,vaivaton,vaiva,trouble-free,,
